sent,recieved,retransmitted,lost,time
4.13 GB,75.50 MB,1,025 Pkts,12 Pkts,1524188579692
4.13 GB,75.50 MB,1,025 Pkts,12 Pkts,1524188579692
4.13 GB,75.50 MB,1,025 Pkts,12 Pkts,1524188579692
4.13 GB,75.50 MB,1,025 Pkts,12 Pkts,1524188579692
4.13 GB,75.50 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.62 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.62 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.62 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.75 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.75 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.75 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.75 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.75 MB,1,025 Pkts,12 Pkts,1524188579692
4.14 GB,75.75 MB,1,025 Pkts,12 Pkts,1524188579692
4.15 GB,75.85 MB,1,025 Pkts,12 Pkts,1524188579692
4.15 GB,75.85 MB,1,025 Pkts,12 Pkts,1524188579692
4.15 GB,75.85 MB,1,025 Pkts,12 Pkts,1524188579692
4.15 GB,75.85 MB,1,025 Pkts,12 Pkts,1524188579692
4.15 GB,75.85 MB,1,025 Pkts,12 Pkts,1524188579692
4.15 GB,75.85 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,75.97 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,75.97 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,75.97 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,76.06 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,76.06 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,76.06 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,76.06 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,76.06 MB,1,025 Pkts,12 Pkts,1524188579692
4.16 GB,76.06 MB,1,025 Pkts,12 Pkts,1524188579692
4.17 GB,76.17 MB,1,025 Pkts,12 Pkts,1524188579692
4.17 GB,76.17 MB,1,025 Pkts,12 Pkts,1524188579692
4.17 GB,76.17 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.30 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.30 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.30 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.30 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.30 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.30 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.41 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.41 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.41 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.41 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.41 MB,1,025 Pkts,12 Pkts,1524188579692
4.18 GB,76.41 MB,1,025 Pkts,12 Pkts,1524188579692
4.19 GB,76.53 MB,1,025 Pkts,12 Pkts,1524188579692
4.19 GB,76.53 MB,1,025 Pkts,12 Pkts,1524188579692
4.19 GB,76.53 MB,1,025 Pkts,12 Pkts,1524188579692
4.19 GB,76.53 MB,1,025 Pkts,12 Pkts,1524188579692
4.19 GB,76.53 MB,1,025 Pkts,12 Pkts,1524188579692
4.19 GB,76.53 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.63 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.63 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.63 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.73 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.73 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.73 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.73 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.73 MB,1,025 Pkts,12 Pkts,1524188579692
4.20 GB,76.73 MB,1,025 Pkts,12 Pkts,1524188579692
4.21 GB,76.84 MB,1,025 Pkts,12 Pkts,1524188579692
4.21 GB,76.84 MB,1,025 Pkts,12 Pkts,1524188579692
4.21 GB,76.84 MB,1,025 Pkts,12 Pkts,1524188579692
4.21 GB,76.84 MB,1,025 Pkts,12 Pkts,1524188579692
4.21 GB,76.84 MB,1,025 Pkts,12 Pkts,1524188579692
4.21 GB,76.84 MB,1,025 Pkts,12 Pkts,1524188579692
4.22 GB,76.95 MB,1,025 Pkts,12 Pkts,1524188579692
4.22 GB,76.95 MB,1,025 Pkts,12 Pkts,1524188579692
4.22 GB,76.95 MB,1,025 Pkts,12 Pkts,1524188579692
4.22 GB,77.07 MB,1,028 Pkts,12 Pkts,1524188579692
4.22 GB,77.07 MB,1,028 Pkts,12 Pkts,1524188579692
4.22 GB,77.07 MB,1,028 Pkts,12 Pkts,1524188579692
4.22 GB,77.07 MB,1,032 Pkts,12 Pkts,1524188579692
4.22 GB,77.07 MB,1,032 Pkts,12 Pkts,1524188579692
4.22 GB,77.07 MB,1,032 Pkts,12 Pkts,1524188579692
4.23 GB,77.12 MB,1,032 Pkts,12 Pkts,1524188579692
4.23 GB,77.12 MB,1,032 Pkts,12 Pkts,1524188579692
4.23 GB,77.12 MB,1,032 Pkts,12 Pkts,1524188579692
4.23 GB,77.12 MB,1,032 Pkts,12 Pkts,1524188579692
4.23 GB,77.12 MB,1,032 Pkts,12 Pkts,1524188579692
4.23 GB,77.12 MB,1,032 Pkts,12 Pkts,1524188579692
4.23 GB,77.18 MB,1,032 Pkts,13 Pkts,1524188579692
4.23 GB,77.18 MB,1,032 Pkts,13 Pkts,1524188579692
4.23 GB,77.18 MB,1,032 Pkts,13 Pkts,1524188579692
4.23 GB,77.30 MB,1,032 Pkts,13 Pkts,1524188579692
4.23 GB,77.30 MB,1,032 Pkts,13 Pkts,1524188579692
4.23 GB,77.30 MB,1,032 Pkts,13 Pkts,1524188579692
4.23 GB,77.30 MB,1,032 Pkts,13 Pkts,1524188579692
4.23 GB,77.30 MB,1,032 Pkts,13 Pkts,1524188579692
4.23 GB,77.30 MB,1,032 Pkts,13 Pkts,1524188579692
4.24 GB,77.43 MB,1,032 Pkts,13 Pkts,1524188579692
4.24 GB,77.43 MB,1,032 Pkts,13 Pkts,1524188579692
4.24 GB,77.43 MB,1,032 Pkts,13 Pkts,1524188579692
4.24 GB,77.43 MB,1,032 Pkts,13 Pkts,1524188579692
4.24 GB,77.43 MB,1,032 Pkts,13 Pkts,1524188579692
4.24 GB,77.43 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.54 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.54 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.54 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.66 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.66 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.66 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.66 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.66 MB,1,032 Pkts,13 Pkts,1524188579692
4.25 GB,77.66 MB,1,032 Pkts,13 Pkts,1524188579692
4.26 GB,77.77 MB,1,032 Pkts,13 Pkts,1524188579692
4.26 GB,77.77 MB,1,032 Pkts,13 Pkts,1524188579692
4.26 GB,77.77 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.88 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.88 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.88 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.88 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.88 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.88 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.99 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.99 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.99 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.99 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.99 MB,1,032 Pkts,13 Pkts,1524188579692
4.27 GB,77.99 MB,1,032 Pkts,13 Pkts,1524188579692
4.28 GB,78.11 MB,1,032 Pkts,13 Pkts,1524188579692
4.28 GB,78.11 MB,1,032 Pkts,13 Pkts,1524188579692
4.28 GB,78.11 MB,1,032 Pkts,13 Pkts,1524188579692
4.28 GB,78.11 MB,1,032 Pkts,13 Pkts,1524188579692
4.28 GB,78.11 MB,1,032 Pkts,13 Pkts,1524188579692
4.28 GB,78.11 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.24 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.24 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.24 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.37 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.37 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.37 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.37 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.37 MB,1,032 Pkts,13 Pkts,1524188579692
4.29 GB,78.37 MB,1,032 Pkts,13 Pkts,1524188579692
4.30 GB,78.50 MB,1,032 Pkts,13 Pkts,1524188579692
4.30 GB,78.50 MB,1,032 Pkts,13 Pkts,1524188579692
4.30 GB,78.50 MB,1,032 Pkts,13 Pkts,1524188579692
4.30 GB,78.50 MB,1,033 Pkts,13 Pkts,1524188579692
4.30 GB,78.50 MB,1,033 Pkts,13 Pkts,1524188579692
4.30 GB,78.50 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.63 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.63 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.63 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.75 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.75 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.75 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.75 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.75 MB,1,033 Pkts,13 Pkts,1524188579692
4.31 GB,78.75 MB,1,033 Pkts,13 Pkts,1524188579692
4.32 GB,78.86 MB,1,033 Pkts,13 Pkts,1524188579692
4.32 GB,78.86 MB,1,033 Pkts,13 Pkts,1524188579692
4.32 GB,78.86 MB,1,033 Pkts,13 Pkts,1524188579692
4.32 GB,78.86 MB,1,033 Pkts,13 Pkts,1524188579692
4.32 GB,78.86 MB,1,033 Pkts,13 Pkts,1524188579692
4.32 GB,78.86 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,78.97 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,78.97 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,78.97 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,79.09 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,79.09 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,79.09 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,79.09 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,79.09 MB,1,033 Pkts,13 Pkts,1524188579692
4.33 GB,79.09 MB,1,033 Pkts,13 Pkts,1524188579692
4.34 GB,79.21 MB,1,033 Pkts,13 Pkts,1524188579692
4.34 GB,79.21 MB,1,033 Pkts,13 Pkts,1524188579692
4.34 GB,79.21 MB,1,033 Pkts,13 Pkts,1524188579692
4.34 GB,79.21 MB,1,033 Pkts,13 Pkts,1524188579692
4.34 GB,79.21 MB,1,033 Pkts,13 Pkts,1524188579692
4.34 GB,79.21 MB,1,033 Pkts,13 Pkts,1524188579692
4.35 GB,79.33 MB,1,033 Pkts,13 Pkts,1524188579692
4.35 GB,79.33 MB,1,033 Pkts,13 Pkts,1524188579692
4.35 GB,79.33 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.45 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.45 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.45 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.45 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.45 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.45 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.57 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.57 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.57 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.57 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.57 MB,1,033 Pkts,13 Pkts,1524188579692
4.36 GB,79.57 MB,1,033 Pkts,13 Pkts,1524188579692
4.37 GB,79.70 MB,1,033 Pkts,13 Pkts,1524188579692
4.37 GB,79.70 MB,1,033 Pkts,13 Pkts,1524188579692
4.37 GB,79.70 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.82 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.82 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.82 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.82 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.82 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.82 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.82 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.93 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.93 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.93 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.93 MB,1,033 Pkts,13 Pkts,1524188579692
4.38 GB,79.93 MB,1,033 Pkts,13 Pkts,1524188579692
4.39 GB,80.04 MB,1,033 Pkts,13 Pkts,1524188579692
4.39 GB,80.04 MB,1,033 Pkts,13 Pkts,1524188579692
4.39 GB,80.04 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.16 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.16 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.16 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.16 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.16 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.16 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.26 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.26 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.26 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.26 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.26 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.26 MB,1,033 Pkts,13 Pkts,1524188579692
4.40 GB,80.26 MB,1,033 Pkts,13 Pkts,1524188579692
4.41 GB,80.37 MB,1,034 Pkts,13 Pkts,1524188579692
4.41 GB,80.37 MB,1,034 Pkts,13 Pkts,1524188579692
4.41 GB,80.49 MB,1,034 Pkts,13 Pkts,1524188579692
4.41 GB,80.49 MB,1,034 Pkts,13 Pkts,1524188579692
4.41 GB,80.49 MB,1,034 Pkts,13 Pkts,1524188579692
4.41 GB,80.49 MB,1,034 Pkts,13 Pkts,1524188579692
4.41 GB,80.49 MB,1,034 Pkts,13 Pkts,1524188579692
4.41 GB,80.49 MB,1,034 Pkts,13 Pkts,1524188579692
4.42 GB,80.60 MB,1,034 Pkts,13 Pkts,1524188579692
4.42 GB,80.60 MB,1,034 Pkts,13 Pkts,1524188579692
4.42 GB,80.60 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.72 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.72 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.72 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.72 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.72 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.72 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.84 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.84 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.84 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.84 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.84 MB,1,034 Pkts,13 Pkts,1524188579692
4.43 GB,80.84 MB,1,034 Pkts,13 Pkts,1524188579692
4.44 GB,80.96 MB,1,034 Pkts,13 Pkts,1524188579692
4.44 GB,80.96 MB,1,034 Pkts,13 Pkts,1524188579692
4.44 GB,80.96 MB,1,034 Pkts,13 Pkts,1524188579692
4.44 GB,80.96 MB,1,034 Pkts,13 Pkts,1524188579692
4.44 GB,80.96 MB,1,034 Pkts,13 Pkts,1524188579692
4.44 GB,80.96 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.08 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.08 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.08 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.20 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.20 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.20 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.20 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.20 MB,1,034 Pkts,13 Pkts,1524188579692
4.45 GB,81.20 MB,1,034 Pkts,13 Pkts,1524188579692
4.46 GB,81.32 MB,1,034 Pkts,13 Pkts,1524188579692
4.46 GB,81.32 MB,1,034 Pkts,13 Pkts,1524188579692
4.46 GB,81.32 MB,1,034 Pkts,13 Pkts,1524188579692
4.46 GB,81.32 MB,1,034 Pkts,13 Pkts,1524188579692
4.46 GB,81.32 MB,1,034 Pkts,13 Pkts,1524188579692
4.46 GB,81.32 MB,1,034 Pkts,13 Pkts,1524188579692
4.47 GB,81.44 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.44 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.44 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.54 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.54 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.54 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.54 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.54 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.54 MB,1,035 Pkts,13 Pkts,1524188579692
4.47 GB,81.54 MB,1,035 Pkts,13 Pkts,1524188579692
4.48 GB,81.66 MB,1,035 Pkts,13 Pkts,1524188579692
4.48 GB,81.66 MB,1,035 Pkts,13 Pkts,1524188579692
4.48 GB,81.66 MB,1,036 Pkts,13 Pkts,1524188579692
4.48 GB,81.66 MB,1,036 Pkts,13 Pkts,1524188579692
4.48 GB,81.66 MB,1,036 Pkts,13 Pkts,1524188579692
4.48 GB,81.78 MB,1,036 Pkts,13 Pkts,1524188579692
4.48 GB,81.78 MB,1,036 Pkts,13 Pkts,1524188579692
4.48 GB,81.78 MB,1,036 Pkts,13 Pkts,1524188579692
4.49 GB,81.88 MB,1,036 Pkts,13 Pkts,1524188579692
4.49 GB,81.88 MB,1,036 Pkts,13 Pkts,1524188579692
4.49 GB,81.88 MB,1,036 Pkts,13 Pkts,1524188579692
4.49 GB,81.88 MB,1,036 Pkts,13 Pkts,1524188579692
4.49 GB,81.88 MB,1,036 Pkts,13 Pkts,1524188579692
4.49 GB,81.88 MB,1,036 Pkts,13 Pkts,1524188579692
4.50 GB,81.99 MB,1,037 Pkts,13 Pkts,1524188579692
4.50 GB,81.99 MB,1,037 Pkts,13 Pkts,1524188579692
4.50 GB,81.99 MB,1,037 Pkts,13 Pkts,1524188579692
4.50 GB,81.99 MB,1,037 Pkts,13 Pkts,1524188579692
4.50 GB,81.99 MB,1,037 Pkts,13 Pkts,1524188579692
4.50 GB,81.99 MB,1,037 Pkts,13 Pkts,1524188579692
4.50 GB,82.11 MB,1,037 Pkts,13 Pkts,1524188579692
4.50 GB,82.11 MB,1,037 Pkts,13 Pkts,1524188579692
4.50 GB,82.11 MB,1,037 Pkts,13 Pkts,1524188579692
4.51 GB,82.23 MB,1,037 Pkts,13 Pkts,1524188579692
4.51 GB,82.23 MB,1,037 Pkts,13 Pkts,1524188579692
4.51 GB,82.23 MB,1,037 Pkts,13 Pkts,1524188579692
4.51 GB,82.23 MB,1,037 Pkts,13 Pkts,1524188579692
4.51 GB,82.23 MB,1,037 Pkts,13 Pkts,1524188579692
4.51 GB,82.23 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.36 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.36 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.36 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.36 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.36 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.36 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.49 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.49 MB,1,037 Pkts,13 Pkts,1524188579692
4.52 GB,82.49 MB,1,037 Pkts,13 Pkts,1524188579692
4.53 GB,82.60 MB,1,037 Pkts,13 Pkts,1524188579692
4.53 GB,82.60 MB,1,037 Pkts,13 Pkts,1524188579692
4.53 GB,82.60 MB,1,037 Pkts,13 Pkts,1524188579692
4.53 GB,82.60 MB,1,037 Pkts,13 Pkts,1524188579692
4.53 GB,82.60 MB,1,037 Pkts,13 Pkts,1524188579692
4.53 GB,82.60 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.72 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.72 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.72 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.72 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.72 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.72 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.84 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.84 MB,1,037 Pkts,13 Pkts,1524188579692
4.54 GB,82.84 MB,1,037 Pkts,13 Pkts,1524188579692
4.55 GB,82.97 MB,1,037 Pkts,13 Pkts,1524188579692
4.55 GB,82.97 MB,1,037 Pkts,13 Pkts,1524188579692
4.55 GB,82.97 MB,1,037 Pkts,13 Pkts,1524188579692
4.55 GB,82.97 MB,1,037 Pkts,13 Pkts,1524188579692
4.55 GB,82.97 MB,1,037 Pkts,13 Pkts,1524188579692
4.55 GB,82.97 MB,1,037 Pkts,13 Pkts,1524188579692
4.56 GB,83.09 MB,1,037 Pkts,13 Pkts,1524188579692
4.56 GB,83.09 MB,1,037 Pkts,13 Pkts,1524188579692
4.56 GB,83.09 MB,1,037 Pkts,13 Pkts,1524188579692
4.56 GB,83.09 MB,1,041 Pkts,13 Pkts,1524188579692
4.56 GB,83.09 MB,1,041 Pkts,13 Pkts,1524188579692
4.56 GB,83.09 MB,1,041 Pkts,13 Pkts,1524188579692
4.56 GB,83.18 MB,1,050 Pkts,13 Pkts,1524188579692
4.56 GB,83.18 MB,1,050 Pkts,13 Pkts,1524188579692
4.56 GB,83.18 MB,1,050 Pkts,13 Pkts,1524188579692
4.56 GB,83.25 MB,1,050 Pkts,13 Pkts,1524188579692
4.56 GB,83.25 MB,1,050 Pkts,13 Pkts,1524188579692
4.56 GB,83.25 MB,1,050 Pkts,13 Pkts,1524188579692
4.56 GB,83.25 MB,1,050 Pkts,13 Pkts,1524188579692
4.56 GB,83.25 MB,1,050 Pkts,13 Pkts,1524188579692
4.56 GB,83.25 MB,1,050 Pkts,13 Pkts,1524188579692
4.57 GB,83.37 MB,1,050 Pkts,13 Pkts,1524188579692
4.57 GB,83.37 MB,1,050 Pkts,13 Pkts,1524188579692
4.57 GB,83.37 MB,1,050 Pkts,13 Pkts,1524188579692
4.57 GB,83.37 MB,1,050 Pkts,13 Pkts,1524188579692
4.57 GB,83.37 MB,1,050 Pkts,13 Pkts,1524188579692
4.57 GB,83.37 MB,1,050 Pkts,13 Pkts,1524188579692
4.58 GB,83.47 MB,1,050 Pkts,13 Pkts,1524188579692
4.58 GB,83.47 MB,1,050 Pkts,13 Pkts,1524188579692
4.58 GB,83.47 MB,1,050 Pkts,13 Pkts,1524188579692
4.58 GB,83.59 MB,1,050 Pkts,13 Pkts,1524188579692
4.58 GB,83.59 MB,1,050 Pkts,13 Pkts,1524188579692
4.58 GB,83.59 MB,1,050 Pkts,13 Pkts,1524188579692
4.58 GB,83.59 MB,1,051 Pkts,13 Pkts,1524188579692
4.58 GB,83.59 MB,1,051 Pkts,13 Pkts,1524188579692
4.58 GB,83.59 MB,1,051 Pkts,13 Pkts,1524188579692
4.59 GB,83.71 MB,1,051 Pkts,13 Pkts,1524188579692
4.59 GB,83.71 MB,1,051 Pkts,13 Pkts,1524188579692
4.59 GB,83.71 MB,1,051 Pkts,13 Pkts,1524188579692
4.59 GB,83.71 MB,1,051 Pkts,13 Pkts,1524188579692
4.59 GB,83.71 MB,1,051 Pkts,13 Pkts,1524188579692
4.59 GB,83.71 MB,1,051 Pkts,13 Pkts,1524188579692
4.60 GB,83.83 MB,1,051 Pkts,13 Pkts,1524188579692
4.60 GB,83.83 MB,1,051 Pkts,13 Pkts,1524188579692
4.60 GB,83.83 MB,1,051 Pkts,13 Pkts,1524188579692
4.60 GB,83.94 MB,1,051 Pkts,13 Pkts,1524188579692
4.60 GB,83.94 MB,1,051 Pkts,13 Pkts,1524188579692
4.60 GB,83.94 MB,1,051 Pkts,13 Pkts,1524188579692
4.60 GB,83.94 MB,1,052 Pkts,13 Pkts,1524188579692
4.60 GB,83.94 MB,1,052 Pkts,13 Pkts,1524188579692
4.60 GB,83.94 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.05 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.05 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.05 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.05 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.05 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.05 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.15 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.15 MB,1,052 Pkts,13 Pkts,1524188579692
4.61 GB,84.15 MB,1,052 Pkts,13 Pkts,1524188579692
4.62 GB,84.26 MB,1,053 Pkts,13 Pkts,1524188579692
4.62 GB,84.26 MB,1,053 Pkts,13 Pkts,1524188579692
4.62 GB,84.26 MB,1,053 Pkts,13 Pkts,1524188579692
4.62 GB,84.26 MB,1,053 Pkts,13 Pkts,1524188579692
4.62 GB,84.26 MB,1,053 Pkts,13 Pkts,1524188579692
